1000.000000	-5773.715000	0.000000	2.000000	2021.000000
1000.000000	-5193.868000	0.000000	2.000000	2021.000000
1000.000000	-4628.164000	0.000000	2.000000	2021.000000
1000.000000	-4076.258000	0.000000	2.000000	2021.000000
1000.000000	-3537.812000	0.000000	2.000000	2021.000000
1000.000000	-3012.500000	0.000000	2.000000	2021.000000
1000.000000	-2500.000000	0.000000	2.000000	2021.000000
1000.000000	-2000.000000	0.000000	2.000000	2021.000000
1000.000000	-1500.000000	0.000000	2.000000	2021.000000
1000.000000	-1000.000000	0.000000	2.000000	2021.000000
1000.000000	-500.000000	0.000000	2.000000	2021.000000
1000.000000	0.000000	0.000000	2.000000	2021.000000
1000.000000	500.000000	0.000000	2.000000	2021.000000
1000.000000	1000.000000	0.000000	3.000000	1856.000000
1000.000000	1500.000000	0.000000	3.000000	1856.000000
1000.000000	2000.000000	0.000000	3.000000	1856.000000
1000.000000	2500.000000	0.000000	3.000000	1856.000000
1000.000000	3012.500000	0.000000	3.000000	1856.000000
1000.000000	3537.812000	0.000000	3.000000	1856.000000
1000.000000	4076.258000	0.000000	3.000000	1856.000000
1000.000000	4628.164000	0.000000	3.000000	1856.000000
1000.000000	5193.868000	0.000000	3.000000	1856.000000
1000.000000	5773.715000	0.000000	3.000000	1856.000000
1000.000000	6368.058000	0.000000	3.000000	1856.000000
1000.000000	6977.259000	0.000000	3.000000	1856.000000
1000.000000	7601.691000	0.000000	3.000000	1856.000000
1000.000000	8241.733000	0.000000	3.000000	1856.000000
1000.000000	8897.776000	0.000000	3.000000	1856.000000
1000.000000	9570.221000	0.000000	3.000000	1856.000000
1000.000000	10259.480000	0.000000	3.000000	1856.000000
1000.000000	10965.960000	0.000000	3.000000	1856.000000
1000.000000	11690.110000	0.000000	3.000000	1856.000000
1000.000000	12432.370000	0.000000	3.000000	1856.000000
1000.000000	13193.170000	0.000000	3.000000	1856.000000
1000.000000	13973.000000	0.000000	3.000000	1856.000000
1000.000000	14772.330000	0.000000	3.000000	1856.000000
1000.000000	15591.640000	0.000000	3.000000	1856.000000
1000.000000	16431.430000	0.000000	3.000000	1856.000000
1000.000000	17292.210000	0.000000	3.000000	1856.000000
1000.000000	18174.520000	0.000000	3.000000	1856.000000
1000.000000	19078.880000	0.000000	3.000000	1856.000000
1500.000000	-19078.880000	0.000000	2.000000	2021.000000
1500.000000	-18174.520000	0.000000	2.000000	2021.000000
1500.000000	-17292.210000	0.000000	2.000000	2021.000000
1500.000000	-16431.430000	0.000000	2.000000	2021.000000
1500.000000	-15591.640000	0.000000	2.000000	2021.000000
1500.000000	-14772.330000	0.000000	2.000000	2021.000000
1500.000000	-13973.000000	0.000000	2.000000	2021.000000
1500.000000	-13193.170000	0.000000	2.000000	2021.000000
1500.000000	-12432.370000	0.000000	2.000000	2021.000000
1500.000000	-11690.110000	0.000000	2.000000	2021.000000
1500.000000	-10965.960000	0.000000	2.000000	2021.000000
1500.000000	-10259.480000	0.000000	2.000000	2021.000000
1500.000000	-9570.221000	0.000000	2.000000	2021.000000
1500.000000	-8897.776000	0.000000	2.000000	2021.000000
1500.000000	-8241.733000	0.000000	2.000000	2021.000000
1500.000000	-7601.691000	0.000000	2.000000	2021.000000
1500.000000	-6977.259000	0.000000	2.000000	2021.000000
1500.000000	-6368.058000	0.000000	2.000000	2021.000000
1500.000000	-5773.715000	0.000000	2.000000	2021.000000
1500.000000	-5193.868000	0.000000	2.000000	2021.000000
1500.000000	-4628.164000	0.000000	2.000000	2021.000000
1500.000000	-4076.258000	0.000000	2.000000	2021.000000
1500.000000	-3537.812000	0.000000	2.000000	2021.000000
1500.000000	-3012.500000	0.000000	2.000000	2021.000000
1500.000000	-2500.000000	0.000000	2.000000	2021.000000
1500.000000	-2000.000000	0.000000	2.000000	2021.000000
1500.000000	-1500.000000	0.000000	2.000000	2021.000000
1500.000000	-1000.000000	0.000000	2.000000	2021.000000
1500.000000	-500.000000	0.000000	2.000000	2021.000000
1500.000000	0.000000	0.000000	2.000000	2021.000000
1500.000000	500.000000	0.000000	2.000000	2021.000000
1500.000000	1000.000000	0.000000	3.000000	1856.000000
1500.000000	1500.000000	0.000000	3.000000	1856.000000
1500.000000	2000.000000	0.000000	3.000000	1856.000000
1500.000000	2500.000000	0.000000	3.000000	1856.000000
1500.000000	3012.500000	0.000000	3.000000	1856.000000
1500.000000	3537.812000	0.000000	3.000000	1856.000000
1500.000000	4076.258000	0.000000	3.000000	1856.000000
1500.000000	4628.164000	0.000000	3.000000	1856.000000
1500.000000	5193.868000	0.000000	3.000000	1856.000000
1500.000000	5773.715000	0.000000	3.000000	1856.000000
1500.000000	6368.058000	0.000000	3.000000	1856.000000
1500.000000	6977.259000	0.000000	3.000000	1856.000000
1500.000000	7601.691000	0.000000	3.000000	1856.000000
1500.000000	8241.733000	0.000000	3.000000	1856.000000
1500.000000	8897.776000	0.000000	3.000000	1856.000000
1500.000000	9570.221000	0.000000	3.000000	1856.000000
1500.000000	10259.480000	0.000000	3.000000	1856.000000
1500.000000	10965.960000	0.000000	3.000000	1856.000000
1500.000000	11690.110000	0.000000	3.000000	1856.000000
1500.000000	12432.370000	0.000000	3.000000	1856.000000
1500.000000	13193.170000	0.000000	3.000000	1856.000000
1500.000000	13973.000000	0.000000	3.000000	1856.000000
1500.000000	14772.330000	0.000000	3.000000	1856.000000
1500.000000	15591.640000	0.000000	3.000000	1856.000000
1500.000000	16431.430000	0.000000	3.000000	1856.000000
1500.000000	17292.210000	0.000000	3.000000	1856.000000
1500.000000	18174.520000	0.000000	3.000000	1856.000000
1500.000000	19078.880000	0.000000	3.000000	1856.000000
2000.000000	-19078.880000	0.000000	2.000000	2021.000000
2000.000000	-18174.520000	0.000000	2.000000	2021.000000
2000.000000	-17292.210000	0.000000	2.000000	2021.000000
2000.000000	-16431.430000	0.000000	2.000000	2021.000000
2000.000000	-15591.640000	0.000000	2.000000	2021.000000
2000.000000	-14772.330000	0.000000	2.000000	2021.000000
2000.000000	-13973.000000	0.000000	2.000000	2021.000000
2000.000000	-13193.170000	0.000000	2.000000	2021.000000
2000.000000	-12432.370000	0.000000	2.000000	2021.000000
2000.000000	-11690.110000	0.000000	2.000000	2021.000000
2000.000000	-10965.960000	0.000000	2.000000	2021.000000
2000.000000	-10259.480000	0.000000	2.000000	2021.000000
2000.000000	-9570.221000	0.000000	2.000000	2021.000000
2000.000000	-8897.776000	0.000000	2.000000	2021.000000
2000.000000	-8241.733000	0.000000	2.000000	2021.000000
2000.000000	-7601.691000	0.000000	2.000000	2021.000000
2000.000000	-6977.259000	0.000000	2.000000	2021.000000
2000.000000	-6368.058000	0.000000	2.000000	2021.000000
2000.000000	-5773.715000	0.000000	2.000000	2021.000000
2000.000000	-5193.868000	0.000000	2.000000	2021.000000
2000.000000	-4628.164000	0.000000	2.000000	2021.000000
2000.000000	-4076.258000	0.000000	2.000000	2021.000000
2000.000000	-3537.812000	0.000000	2.000000	2021.000000
2000.000000	-3012.500000	0.000000	2.000000	2021.000000
2000.000000	-2500.000000	0.000000	2.000000	2021.000000
2000.000000	-2000.000000	0.000000	2.000000	2021.000000
2000.000000	-1500.000000	0.000000	2.000000	2021.000000
2000.000000	-1000.000000	0.000000	2.000000	2021.000000
2000.000000	-500.000000	0.000000	2.000000	2021.000000
2000.000000	0.000000	0.000000	2.000000	2021.000000
2000.000000	500.000000	0.000000	2.000000	2021.000000
2000.000000	1000.000000	0.000000	3.000000	1856.000000
2000.000000	1500.000000	0.000000	3.000000	1856.000000
2000.000000	2000.000000	0.000000	3.000000	1856.000000
2000.000000	2500.000000	0.000000	3.000000	1856.000000
2000.000000	3012.500000	0.000000	3.000000	1856.000000
2000.000000	3537.812000	0.000000	3.000000	1856.000000
2000.000000	4076.258000	0.000000	3.000000	1856.000000
2000.000000	4628.164000	0.000000	3.000000	1856.000000
2000.000000	5193.868000	0.000000	3.000000	1856.000000
2000.000000	5773.715000	0.000000	3.000000	1856.000000
2000.000000	6368.058000	0.000000	3.000000	1856.000000
2000.000000	6977.259000	0.000000	3.000000	1856.000000
2000.000000	7601.691000	0.000000	3.000000	1856.000000
2000.000000	8241.733000	0.000000	3.000000	1856.000000
2000.000000	8897.776000	0.000000	3.000000	1856.000000
2000.000000	9570.221000	0.000000	3.000000	1856.000000
2000.000000	10259.480000	0.000000	3.000000	1856.000000
2000.000000	10965.960000	0.000000	3.000000	1856.000000
2000.000000	11690.110000	0.000000	3.000000	1856.000000
2000.000000	12432.370000	0.000000	3.000000	1856.000000
2000.000000	13193.170000	0.000000	3.000000	1856.000000
2000.000000	13973.000000	0.000000	3.000000	1856.000000
2000.000000	14772.330000	0.000000	3.000000	1856.000000
2000.000000	15591.640000	0.000000	3.000000	1856.000000
2000.000000	16431.430000	0.000000	3.000000	1856.000000
2000.000000	17292.210000	0.000000	3.000000	1856.000000
2000.000000	18174.520000	0.000000	3.000000	1856.000000
2000.000000	19078.880000	0.000000	3.000000	1856.000000
2500.000000	-19078.880000	0.000000	2.000000	2021.000000
2500.000000	-18174.520000	0.000000	2.000000	2021.000000
2500.000000	-17292.210000	0.000000	2.000000	2021.000000
2500.000000	-16431.430000	0.000000	2.000000	2021.000000
2500.000000	-15591.640000	0.000000	2.000000	2021.000000
2500.000000	-14772.330000	0.000000	2.000000	2021.000000
2500.000000	-13973.000000	0.000000	2.000000	2021.000000
2500.000000	-13193.170000	0.000000	2.000000	2021.000000
2500.000000	-12432.370000	0.000000	2.000000	2021.000000
2500.000000	-11690.110000	0.000000	2.000000	2021.000000
2500.000000	-10965.960000	0.000000	2.000000	2021.000000
2500.000000	-10259.480000	0.000000	2.000000	2021.000000
2500.000000	-9570.221000	0.000000	2.000000	2021.000000
2500.000000	-8897.776000	0.000000	2.000000	2021.000000
2500.000000	-8241.733000	0.000000	2.000000	2021.000000
2500.000000	-7601.691000	0.000000	2.000000	2021.000000
2500.000000	-6977.259000	0.000000	2.000000	2021.000000
2500.000000	-6368.058000	0.000000	2.000000	2021.000000
2500.000000	-5773.715000	0.000000	2.000000	2021.000000
2500.000000	-5193.868000	0.000000	2.000000	2021.000000
2500.000000	-4628.164000	0.000000	2.000000	2021.000000
2500.000000	-4076.258000	0.000000	2.000000	2021.000000
2500.000000	-3537.812000	0.000000	2.000000	2021.000000
2500.000000	-3012.500000	0.000000	2.000000	2021.000000
2500.000000	-2500.000000	0.000000	2.000000	2021.000000
2500.000000	-2000.000000	0.000000	2.000000	2021.000000
2500.000000	-1500.000000	0.000000	2.000000	2021.000000
2500.000000	-1000.000000	0.000000	2.000000	2021.000000
2500.000000	-500.000000	0.000000	2.000000	2021.000000
2500.000000	0.000000	0.000000	2.000000	2021.000000
2500.000000	500.000000	0.000000	2.000000	2021.000000
2500.000000	1000.000000	0.000000	3.000000	1856.000000
2500.000000	1500.000000	0.000000	3.000000	1856.000000
2500.000000	2000.000000	0.000000	3.000000	1856.000000
2500.000000	2500.000000	0.000000	3.000000	1856.000000
2500.000000	3012.500000	0.000000	3.000000	1856.000000
2500.000000	3537.812000	0.000000	3.000000	1856.000000
2500.000000	4076.258000	0.000000	3.000000	1856.000000
2500.000000	4628.164000	0.000000	3.000000	1856.000000
2500.000000	5193.868000	0.000000	3.000000	1856.000000
2500.000000	5773.715000	0.000000	3.000000	1856.000000
2500.000000	6368.058000	0.000000	3.000000	1856.000000
2500.000000	6977.259000	0.000000	3.000000	1856.000000
2500.000000	7601.691000	0.000000	3.000000	1856.000000
2500.000000	8241.733000	0.000000	3.000000	1856.000000
2500.000000	8897.776000	0.000000	3.000000	1856.000000
2500.000000	9570.221000	0.000000	3.000000	1856.000000
2500.000000	10259.480000	0.000000	3.000000	1856.000000
2500.000000	10965.960000	0.000000	3.000000	1856.000000
2500.000000	11690.110000	0.000000	3.000000	1856.000000
2500.000000	12432.370000	0.000000	3.000000	1856.000000
2500.000000	13193.170000	0.000000	3.000000	1856.000000
2500.000000	13973.000000	0.000000	3.000000	1856.000000
2500.000000	14772.330000	0.000000	3.000000	1856.000000
2500.000000	15591.640000	0.000000	3.000000	1856.000000
2500.000000	16431.430000	0.000000	3.000000	1856.000000
2500.000000	17292.210000	0.000000	3.000000	1856.000000
2500.000000	18174.520000	0.000000	3.000000	1856.000000
2500.000000	19078.880000	0.000000	3.000000	1856.000000
3000.000000	-19078.880000	0.000000	2.000000	2021.000000
3000.000000	-18174.520000	0.000000	2.000000	2021.000000
3000.000000	-17292.210000	0.000000	2.000000	2021.000000
3000.000000	-16431.430000	0.000000	2.000000	2021.000000
3000.000000	-15591.640000	0.000000	2.000000	2021.000000
3000.000000	-14772.330000	0.000000	2.000000	2021.000000
3000.000000	-13973.000000	0.000000	2.000000	2021.000000
3000.000000	-13193.170000	0.000000	2.000000	2021.000000
3000.000000	-12432.370000	0.000000	2.000000	2021.000000
3000.000000	-11690.110000	0.000000	2.000000	2021.000000
3000.000000	-10965.960000	0.000000	2.000000	2021.000000
3000.000000	-10259.480000	0.000000	2.000000	2021.000000
3000.000000	-9570.221000	0.000000	2.000000	2021.000000
3000.000000	-8897.776000	0.000000	2.000000	2021.000000
3000.000000	-8241.733000	0.000000	2.000000	2021.000000
3000.000000	-7601.691000	0.000000	2.000000	2021.000000
3000.000000	-6977.259000	0.000000	2.000000	2021.000000
3000.000000	-6368.058000	0.000000	2.000000	2021.000000
3000.000000	-5773.715000	0.000000	2.000000	2021.000000
3000.000000	-5193.868000	0.000000	2.000000	2021.000000
3000.000000	-4628.164000	0.000000	2.000000	2021.000000
3000.000000	-4076.258000	0.000000	2.000000	2021.000000
3000.000000	-3537.812000	0.000000	2.000000	2021.000000
3000.000000	-3012.500000	0.000000	2.000000	2021.000000
3000.000000	-2500.000000	0.000000	2.000000	2021.000000
3000.000000	-2000.000000	0.000000	2.000000	2021.000000
3000.000000	-1500.000000	0.000000	2.000000	2021.000000
3000.000000	-1000.000000	0.000000	2.000000	2021.000000
3000.000000	-500.000000	0.000000	2.000000	2021.000000
3000.000000	0.000000	0.000000	2.000000	2021.000000
3000.000000	500.000000	0.000000	2.000000	2021.000000
3000.000000	1000.000000	0.000000	3.000000	1856.000000
3000.000000	1500.000000	0.000000	3.000000	1856.000000
3000.000000	2000.000000	0.000000	3.000000	1856.000000
3000.000000	2500.000000	0.000000	3.000000	1856.000000
3000.000000	3012.500000	0.000000	3.000000	1856.000000
3000.000000	3537.812000	0.000000	3.000000	1856.000000
3000.000000	4076.258000	0.000000	3.000000	1856.000000
3000.000000	4628.164000	0.000000	3.000000	1856.000000
3000.000000	5193.868000	0.000000	3.000000	1856.000000
3000.000000	5773.715000	0.000000	3.000000	1856.000000
3000.000000	6368.058000	0.000000	3.000000	1856.000000
3000.000000	6977.259000	0.000000	3.000000	1856.000000
3000.000000	7601.691000	0.000000	3.000000	1856.000000
3000.000000	8241.733000	0.000000	3.000000	1856.000000
3000.000000	8897.776000	0.000000	3.000000	1856.000000
3000.000000	9570.221000	0.000000	3.000000	1856.000000
3000.000000	10259.480000	0.000000	3.000000	1856.000000
3000.000000	10965.960000	0.000000	3.000000	1856.000000
3000.000000	11690.110000	0.000000	3.000000	1856.000000
3000.000000	12432.370000	0.000000	3.000000	1856.000000
3000.000000	13193.170000	0.000000	3.000000	1856.000000
3000.000000	13973.000000	0.000000	3.000000	1856.000000
3000.000000	14772.330000	0.000000	3.000000	1856.000000
3000.000000	15591.640000	0.000000	3.000000	1856.000000
3000.000000	16431.430000	0.000000	3.000000	1856.000000
3000.000000	17292.210000	0.000000	3.000000	1856.000000
3000.000000	18174.520000	0.000000	3.000000	1856.000000
3000.000000	19078.880000	0.000000	3.000000	1856.000000
3500.000000	-19078.880000	0.000000	2.000000	2021.000000
3500.000000	-18174.520000	0.000000	2.000000	2021.000000
3500.000000	-17292.210000	0.000000	2.000000	2021.000000
3500.000000	-16431.430000	0.000000	2.000000	2021.000000
3500.000000	-15591.640000	0.000000	2.000000	2021.000000
3500.000000	-14772.330000	0.000000	2.000000	2021.000000
3500.000000	-13973.000000	0.000000	2.000000	2021.000000
3500.000000	-13193.170000	0.000000	2.000000	2021.000000
3500.000000	-12432.370000	0.000000	2.000000	2021.000000
3500.000000	-11690.110000	0.000000	2.000000	2021.000000
3500.000000	-10965.960000	0.000000	2.000000	2021.000000
3500.000000	-10259.480000	0.000000	2.000000	2021.000000
3500.000000	-9570.221000	0.000000	2.000000	2021.000000
3500.000000	-8897.776000	0.000000	2.000000	2021.000000
3500.000000	-8241.733000	0.000000	2.000000	2021.000000
3500.000000	-7601.691000	0.000000	2.000000	2021.000000
3500.000000	-6977.259000	0.000000	2.000000	2021.000000
3500.000000	-6368.058000	0.000000	2.000000	2021.000000
3500.000000	-5773.715000	0.000000	2.000000	2021.000000
3500.000000	-5193.868000	0.000000	2.000000	2021.000000
3500.000000	-4628.164000	0.000000	2.000000	2021.000000
3500.000000	-4076.258000	0.000000	2.000000	2021.000000
3500.000000	-3537.812000	0.000000	2.000000	2021.000000
3500.000000	-3012.500000	0.000000	2.000000	2021.000000
3500.000000	-2500.000000	0.000000	2.000000	2021.000000
3500.000000	-2000.000000	0.000000	2.000000	2021.000000
3500.000000	-1500.000000	0.000000	2.000000	2021.000000
3500.000000	-1000.000000	0.000000	2.000000	2021.000000
3500.000000	-500.000000	0.000000	2.000000	2021.000000
3500.000000	0.000000	0.000000	2.000000	2021.000000
3500.000000	500.000000	0.000000	2.000000	2021.000000
3500.000000	1000.000000	0.000000	3.000000	1856.000000
3500.000000	1500.000000	0.000000	3.000000	1856.000000
3500.000000	2000.000000	0.000000	3.000000	1856.000000
3500.000000	2500.000000	0.000000	3.000000	1856.000000
3500.000000	3012.500000	0.000000	3.000000	1856.000000
3500.000000	3537.812000	0.000000	3.000000	1856.000000
3500.000000	4076.258000	0.000000	3.000000	1856.000000
3500.000000	4628.164000	0.000000	3.000000	1856.000000
3500.000000	5193.868000	0.000000	3.000000	1856.000000
3500.000000	5773.715000	0.000000	3.000000	1856.000000
3500.000000	6368.058000	0.000000	3.000000	1856.000000
3500.000000	6977.259000	0.000000	3.000000	1856.000000
3500.000000	7601.691000	0.000000	3.000000	1856.000000
3500.000000	8241.733000	0.000000	3.000000	1856.000000
3500.000000	8897.776000	0.000000	3.000000	1856.000000
3500.000000	9570.221000	0.000000	3.000000	1856.000000
3500.000000	10259.480000	0.000000	3.000000	1856.000000
3500.000000	10965.960000	0.000000	3.000000	1856.000000
3500.000000	11690.110000	0.000000	3.000000	1856.000000
3500.000000	12432.370000	0.000000	3.000000	1856.000000
3500.000000	13193.170000	0.000000	3.000000	1856.000000
3500.000000	13973.000000	0.000000	3.000000	1856.000000
3500.000000	14772.330000	0.000000	3.000000	1856.000000
3500.000000	15591.640000	0.000000	3.000000	1856.000000
3500.000000	16431.430000	0.000000	3.000000	1856.000000
3500.000000	17292.210000	0.000000	3.000000	1856.000000
3500.000000	18174.520000	0.000000	3.000000	1856.000000
3500.000000	19078.880000	0.000000	3.000000	1856.000000
